time	V(vcap)	I(C1)
4.808131442116168e-004	5.002601e+000	-2.233735e-007
4.808931442116168e-004	5.002596e+000	-1.156631e-006
4.809731442116168e-004	5.002583e+000	-2.070742e-006
4.810931442116167e-004	5.002550e+000	-3.400978e-006
4.812131442116166e-004	5.002501e+000	-4.675588e-006
4.813331442116166e-004	5.002438e+000	-5.887745e-006
4.814874299259022e-004	5.002330e+000	-7.362804e-006
4.816417156401878e-004	5.002206e+000	-8.692583e-006
4.817960013544735e-004	5.002066e+000	-9.877083e-006
4.819502870687591e-004	5.001910e+000	-1.091630e-005
4.821045727830448e-004	5.001738e+000	-1.181024e-005
4.822588584973304e-004	5.001550e+000	-1.255890e-005
4.824131442116160e-004	5.001346e+000	-1.316229e-005
4.825102870687588e-004	5.001215e+000	-1.344979e-005
4.826074299259017e-004	5.001083e+000	-1.367586e-005
4.827045727830444e-004	5.000950e+000	-1.384049e-005
4.828017156401872e-004	5.000816e+000	-1.394369e-005
4.828988584973300e-004	5.000681e+000	-1.398546e-005
4.829960013544729e-004	5.000545e+000	-1.396579e-005
4.830931442116157e-004	5.000409e+000	-1.388469e-005
4.831331442116156e-004	5.000353e+000	-1.383552e-005
4.832817156401870e-004	5.000146e+000	-1.354717e-005
4.834302870687583e-004	4.999947e+000	-1.315518e-005
4.835788584973297e-004	4.999757e+000	-1.265955e-005
4.837274299259011e-004	4.999577e+000	-1.206029e-005
4.838760013544724e-004	4.999405e+000	-1.135739e-005
4.840245727830438e-004	4.999242e+000	-1.055086e-005
4.841731442116151e-004	4.999088e+000	-9.640687e-006
4.842817156401865e-004	4.998987e+000	-8.938623e-006
4.843902870687578e-004	4.998894e+000	-8.216444e-006
4.844988584973292e-004	4.998809e+000	-7.474151e-006
4.846074299259006e-004	4.998733e+000	-6.711745e-006
4.847160013544720e-004	4.998664e+000	-5.929225e-006
4.848245727830434e-004	4.998604e+000	-5.126591e-006
4.849331442116147e-004	4.998552e+000	-4.303844e-006
4.850074299259004e-004	4.998523e+000	-3.742672e-006
4.850817156401861e-004	4.998497e+000	-3.184379e-006
4.851560013544718e-004	4.998475e+000	-2.628963e-006
4.852302870687574e-004	4.998458e+000	-2.076426e-006
4.853045727830431e-004	4.998444e+000	-1.526766e-006
4.853788584973287e-004	4.998435e+000	-9.799844e-007
4.854531442116144e-004	4.998430e+000	-4.360805e-007
4.855331442116144e-004	4.998428e+000	1.377399e-007
4.856131442116144e-004	4.998432e+000	7.014409e-007
4.857331442116143e-004	4.998446e+000	1.524854e-006
4.858531442116142e-004	4.998468e+000	2.317581e-006
4.859731442116142e-004	4.998501e+000	3.075280e-006
4.861160013544713e-004	4.998553e+000	3.936469e-006
4.862588584973283e-004	4.998615e+000	4.725158e-006
4.864017156401854e-004	4.998686e+000	5.441349e-006
4.865445727830425e-004	4.998767e+000	6.085041e-006
4.866874299258995e-004	4.998856e+000	6.656234e-006
4.868302870687566e-004	4.998955e+000	7.154928e-006
4.869731442116137e-004	4.999063e+000	7.581123e-006
4.871731442116136e-004	4.999227e+000	8.013950e-006
4.873731442116135e-004	4.999391e+000	8.297377e-006
4.875731442116133e-004	4.999554e+000	8.431404e-006
4.877731442116133e-004	4.999717e+000	8.416031e-006
4.879731442116132e-004	4.999879e+000	8.251257e-006
4.881731442116131e-004	5.000041e+000	7.937083e-006
4.883731442116130e-004	5.000202e+000	7.473509e-006
4.885045727830414e-004	5.000299e+000	7.107290e-006
4.886360013544700e-004	5.000390e+000	6.707186e-006
4.887674299258985e-004	5.000475e+000	6.273196e-006
4.888988584973270e-004	5.000553e+000	5.805321e-006
4.890302870687555e-004	5.000626e+000	5.303560e-006
4.891617156401841e-004	5.000692e+000	4.767914e-006
4.892931442116125e-004	5.000752e+000	4.198382e-006
4.893902870687553e-004	5.000791e+000	3.770077e-006
4.894874299258981e-004	5.000825e+000	3.339327e-006
4.895845727830409e-004	5.000856e+000	2.906133e-006
4.896817156401838e-004	5.000882e+000	2.470494e-006
4.897788584973266e-004	5.000904e+000	2.032410e-006
4.898760013544694e-004	5.000921e+000	1.591883e-006
4.899731442116122e-004	5.000935e+000	1.148910e-006
4.900474299258978e-004	5.000942e+000	8.146841e-007
4.901217156401836e-004	5.000947e+000	4.855126e-007
4.901960013544692e-004	5.000949e+000	1.613961e-007
4.902702870687548e-004	5.000949e+000	-1.576655e-007
4.903445727830405e-004	5.000947e+000	-4.716721e-007
4.904188584973262e-004	5.000942e+000	-7.806239e-007
4.904931442116119e-004	5.000935e+000	-1.084521e-006
4.906131442116118e-004	5.000919e+000	-1.556545e-006
4.907445727830403e-004	5.000894e+000	-2.053811e-006
4.908760013544689e-004	5.000864e+000	-2.515701e-006
4.910074299258973e-004	5.000829e+000	-2.942214e-006
4.911388584973259e-004	5.000789e+000	-3.333350e-006
4.912702870687543e-004	5.000743e+000	-3.689110e-006
4.914017156401829e-004	5.000693e+000	-4.009493e-006
4.915331442116114e-004	5.000637e+000	-4.294500e-006
4.917445727830398e-004	5.000537e+000	-4.651589e-006
4.919560013544683e-004	5.000435e+000	-4.905622e-006
4.921674299258967e-004	5.000333e+000	-5.056600e-006
4.923788584973252e-004	5.000230e+000	-5.104524e-006
4.925902870687536e-004	5.000125e+000	-5.049392e-006
4.928017156401822e-004	5.000020e+000	-4.891206e-006
4.930131442116106e-004	4.999914e+000	-4.629965e-006
4.931502870687534e-004	4.999851e+000	-4.416493e-006
4.932874299258961e-004	4.999792e+000	-4.179364e-006
4.934245727830389e-004	4.999737e+000	-3.918578e-006
4.935617156401818e-004	4.999686e+000	-3.634135e-006
4.936988584973245e-004	4.999639e+000	-3.326036e-006
4.938360013544673e-004	4.999595e+000	-2.994279e-006
4.939731442116101e-004	4.999556e+000	-2.638866e-006
4.940702870687529e-004	4.999532e+000	-2.382271e-006
4.941674299258957e-004	4.999510e+000	-2.123724e-006
4.942645727830385e-004	4.999490e+000	-1.863225e-006
4.943617156401814e-004	4.999474e+000	-1.600773e-006
4.944588584973242e-004	4.999459e+000	-1.336368e-006
4.945560013544669e-004	4.999448e+000	-1.070011e-006
4.946531442116097e-004	4.999438e+000	-8.017016e-007
4.947388584973240e-004	4.999432e+000	-5.674898e-007
4.948245727830382e-004	4.999429e+000	-3.373389e-007
4.949102870687524e-004	4.999427e+000	-1.112490e-007
4.949960013544667e-004	4.999427e+000	1.107801e-007
4.950817156401810e-004	4.999428e+000	3.287482e-007
4.951674299258952e-004	4.999432e+000	5.426553e-007
4.952531442116094e-004	4.999438e+000	7.525016e-007
4.953788584973237e-004	4.999450e+000	1.049663e-006
4.955045727830378e-004	4.999465e+000	1.328184e-006
4.956302870687521e-004	4.999483e+000	1.588064e-006
4.957560013544663e-004	4.999504e+000	1.829303e-006
4.958817156401806e-004	4.999528e+000	2.051901e-006
4.960074299258947e-004	4.999555e+000	2.255858e-006
4.961331442116090e-004	4.999585e+000	2.441175e-006
4.963617156401803e-004	4.999648e+000	2.711456e-006
4.965902870687516e-004	4.999713e+000	2.908564e-006
4.968188584973229e-004	4.999778e+000	3.032499e-006
4.970474299258942e-004	4.999845e+000	3.083260e-006
4.972760013544655e-004	4.999913e+000	3.060847e-006
4.975045727830368e-004	4.999982e+000	2.965261e-006
4.977331442116081e-004	5.000052e+000	2.796501e-006
4.978702870687509e-004	5.000090e+000	2.667491e-006
4.980074299258937e-004	5.000126e+000	2.524197e-006
4.981445727830365e-004	5.000159e+000	2.366617e-006
4.982817156401793e-004	5.000190e+000	2.194752e-006
4.984188584973221e-004	5.000218e+000	2.008603e-006
4.985560013544649e-004	5.000245e+000	1.808168e-006
4.986931442116076e-004	5.000268e+000	1.593448e-006
4.987960013544647e-004	5.000284e+000	1.428993e-006
4.988988584973219e-004	5.000298e+000	1.263379e-006
4.990017156401790e-004	5.000310e+000	1.096608e-006
4.991045727830360e-004	5.000320e+000	9.286794e-007
4.992074299258931e-004	5.000329e+000	7.595929e-007
4.993102870687502e-004	5.000336e+000	5.893486e-007
4.994131442116073e-004	5.000341e+000	4.179466e-007
4.995045727830357e-004	5.000344e+000	2.676180e-007
4.995960013544643e-004	5.000346e+000	1.203971e-007
4.996874299258928e-004	5.000346e+000	-2.371631e-008
4.997788584973214e-004	5.000346e+000	-1.647221e-007
4.998702870687499e-004	5.000343e+000	-3.026203e-007
4.999617156401785e-004	5.000340e+000	-4.374109e-007
5.000531442116069e-004	5.000335e+000	-5.690940e-007
5.002017156401783e-004	5.000325e+000	-7.738388e-007
5.003502870687496e-004	5.000312e+000	-9.617045e-007
5.004988584973210e-004	5.000297e+000	-1.132691e-006
5.006474299258923e-004	5.000279e+000	-1.286799e-006
5.007960013544637e-004	5.000260e+000	-1.424027e-006
5.009445727830350e-004	5.000238e+000	-1.544376e-006
5.010931442116064e-004	5.000213e+000	-1.647846e-006
5.012988584973206e-004	5.000176e+000	-1.752527e-006
5.015045727830347e-004	5.000139e+000	-1.822260e-006
5.017102870687489e-004	5.000102e+000	-1.857045e-006
5.019160013544631e-004	5.000066e+000	-1.856883e-006
5.021217156401773e-004	5.000029e+000	-1.821772e-006
5.023274299258914e-004	4.999992e+000	-1.751713e-006
5.025331442116057e-004	4.999955e+000	-1.646707e-006
5.026702870687484e-004	4.999933e+000	-1.561895e-006
5.028074299258912e-004	4.999912e+000	-1.469134e-006
5.029445727830340e-004	4.999893e+000	-1.368424e-006
5.030817156401768e-004	4.999875e+000	-1.259764e-006
5.032188584973196e-004	4.999859e+000	-1.143156e-006
5.033560013544624e-004	4.999844e+000	-1.018598e-006
5.034931442116052e-004	4.999830e+000	-8.860909e-007
5.036017156401766e-004	4.999821e+000	-7.793677e-007
5.037102870687479e-004	4.999814e+000	-6.724089e-007
5.038188584973193e-004	4.999807e+000	-5.652143e-007
5.039274299258906e-004	4.999801e+000	-4.577840e-007
5.040360013544620e-004	4.999797e+000	-3.501181e-007
5.041445727830333e-004	4.999794e+000	-2.422164e-007
5.042531442116048e-004	4.999792e+000	-1.340790e-007
5.043560013544619e-004	4.999791e+000	-3.363081e-008
5.044588584973190e-004	4.999791e+000	6.383361e-008
5.045617156401761e-004	4.999792e+000	1.583143e-007
5.046645727830331e-004	4.999794e+000	2.498112e-007
5.047674299258902e-004	4.999797e+000	3.383244e-007
5.048702870687473e-004	4.999801e+000	4.238538e-007
5.049731442116044e-004	4.999806e+000	5.063995e-007
5.051902870687471e-004	4.999820e+000	6.672536e-007
5.054074299258899e-004	4.999836e+000	8.039327e-007
5.056245727830326e-004	4.999854e+000	9.164369e-007
5.058417156401754e-004	4.999874e+000	1.004766e-006
5.060588584973181e-004	4.999896e+000	1.068920e-006
5.062760013544609e-004	4.999919e+000	1.108900e-006
5.064931442116036e-004	4.999945e+000	1.124704e-006
5.066645727830320e-004	4.999965e+000	1.116511e-006
5.068360013544606e-004	4.999984e+000	1.096234e-006
5.070074299258890e-004	5.000002e+000	1.063873e-006
5.071788584973176e-004	5.000020e+000	1.019429e-006
5.073502870687460e-004	5.000036e+000	9.629016e-007
5.075217156401745e-004	5.000052e+000	8.942904e-007
5.076931442116030e-004	5.000067e+000	8.135956e-007
5.078245727830314e-004	5.000078e+000	7.468311e-007
5.079560013544600e-004	5.000087e+000	6.777056e-007
5.080874299258885e-004	5.000095e+000	6.062193e-007
5.082188584973170e-004	5.000103e+000	5.323721e-007
5.083502870687455e-004	5.000109e+000	4.561640e-007
5.084817156401741e-004	5.000115e+000	3.775951e-007
5.086131442116025e-004	5.000119e+000	2.966653e-007
5.087331442116024e-004	5.000122e+000	2.230904e-007
5.088531442116024e-004	5.000125e+000	1.509878e-007
5.089731442116023e-004	5.000126e+000	8.035768e-008
5.090931442116023e-004	5.000127e+000	1.119994e-008
5.092131442116022e-004	5.000126e+000	-5.648538e-008
5.093331442116021e-004	5.000125e+000	-1.226983e-007
5.094531442116021e-004	5.000123e+000	-1.874388e-007
5.096302870687448e-004	5.000119e+000	-2.778625e-007
5.098074299258876e-004	5.000113e+000	-3.593747e-007
5.099845727830303e-004	5.000106e+000	-4.319752e-007
5.101617156401732e-004	5.000098e+000	-4.956640e-007
5.103388584973159e-004	5.000089e+000	-5.504413e-007
5.105160013544587e-004	5.000079e+000	-5.963068e-007
5.106931442116014e-004	5.000068e+000	-6.332608e-007
5.109045727830298e-004	5.000053e+000	-6.607072e-007
5.111160013544584e-004	5.000039e+000	-6.753143e-007
5.113274299258868e-004	5.000025e+000	-6.770820e-007
5.115388584973153e-004	5.000012e+000	-6.660104e-007
5.117502870687437e-004	4.999998e+000	-6.420995e-007
5.119617156401722e-004	4.999985e+000	-6.053493e-007
5.121731442116007e-004	4.999972e+000	-5.557597e-007
5.123217156401721e-004	4.999964e+000	-5.157107e-007
5.124702870687434e-004	4.999957e+000	-4.731567e-007
5.126188584973148e-004	4.999950e+000	-4.280978e-007
5.127674299258860e-004	4.999944e+000	-3.805340e-007
5.129160013544574e-004	4.999939e+000	-3.304653e-007
5.130645727830287e-004	4.999934e+000	-2.778917e-007
5.132131442116001e-004	4.999930e+000	-2.228132e-007
5.133502870687429e-004	4.999928e+000	-1.718174e-007
5.134874299258857e-004	4.999926e+000	-1.218123e-007
5.136245727830284e-004	4.999925e+000	-7.279817e-008
5.137617156401713e-004	4.999924e+000	-2.477482e-008
5.138988584973141e-004	4.999924e+000	2.225771e-008
5.140360013544569e-004	4.999924e+000	6.829941e-008
5.141731442115996e-004	4.999926e+000	1.133503e-007
5.143788584973138e-004	4.999929e+000	1.766016e-007
5.145845727830279e-004	4.999933e+000	2.323954e-007
5.147902870687422e-004	4.999938e+000	2.807318e-007
5.149960013544564e-004	4.999944e+000	3.216108e-007
5.152017156401706e-004	4.999951e+000	3.550322e-007
5.154074299258847e-004	4.999958e+000	3.809963e-007
5.156131442115989e-004	4.999967e+000	3.995029e-007
5.158245727830273e-004	4.999976e+000	4.074956e-007
5.160360013544558e-004	4.999985e+000	4.082600e-007
5.162474299258842e-004	4.999993e+000	4.017962e-007
5.164588584973128e-004	5.000001e+000	3.881040e-007
5.166702870687412e-004	5.000009e+000	3.671836e-007
5.168817156401697e-004	5.000016e+000	3.390349e-007
5.170931442115981e-004	5.000023e+000	3.036579e-007
5.172531442115980e-004	5.000028e+000	2.740260e-007
5.174131442115980e-004	5.000032e+000	2.432795e-007
5.175731442115979e-004	5.000036e+000	2.114182e-007
5.177331442115978e-004	5.000039e+000	1.784423e-007
5.178931442115977e-004	5.000041e+000	1.443516e-007
5.180531442115976e-004	5.000043e+000	1.091462e-007
5.182131442115975e-004	5.000045e+000	7.282610e-008
5.183788584973118e-004	5.000046e+000	3.579952e-008
5.185445727830259e-004	5.000046e+000	4.998295e-010
5.187102870687401e-004	5.000046e+000	-3.307297e-008
5.188760013544544e-004	5.000045e+000	-6.491888e-008
5.190417156401686e-004	5.000044e+000	-9.503789e-008
5.192074299258827e-004	5.000042e+000	-1.234300e-007
5.193731442115969e-004	5.000040e+000	-1.500952e-007
5.196874299258825e-004	5.000033e+000	-1.909749e-007
5.200017156401681e-004	5.000027e+000	-2.209025e-007
5.203160013544536e-004	5.000020e+000	-2.398780e-007
5.206302870687391e-004	5.000013e+000	-2.479014e-007
5.209445727830246e-004	5.000006e+000	-2.449727e-007
5.212588584973103e-004	4.999998e+000	-2.310919e-007
5.215731442115958e-004	4.999990e+000	-2.062591e-007
5.217617156401672e-004	4.999987e+000	-1.875686e-007
5.219502870687384e-004	4.999984e+000	-1.676318e-007
5.221388584973098e-004	4.999981e+000	-1.464487e-007
5.223274299258811e-004	4.999978e+000	-1.240192e-007
5.225160013544525e-004	4.999976e+000	-1.003435e-007
5.227045727830237e-004	4.999974e+000	-7.542145e-008
5.228931442115951e-004	4.999973e+000	-4.925309e-008
5.230588584973093e-004	4.999972e+000	-2.679621e-008
5.232245727830235e-004	4.999972e+000	-5.332827e-009
5.233902870687377e-004	4.999972e+000	1.513706e-008
5.235560013544519e-004	4.999973e+000	3.461345e-008
5.237217156401662e-004	4.999973e+000	5.309634e-008
5.238874299258803e-004	4.999974e+000	7.058574e-008
5.240531442115945e-004	4.999976e+000	8.708164e-008
5.240931442115945e-004	4.999976e+000	9.070351e-008
5.244245727830228e-004	4.999980e+000	1.163795e-007
5.247560013544513e-004	4.999984e+000	1.347949e-007
5.250874299258797e-004	4.999989e+000	1.459497e-007
5.254188584973081e-004	4.999993e+000	1.498439e-007
5.257502870687365e-004	4.999998e+000	1.464774e-007
5.260817156401649e-004	5.000002e+000	1.358503e-007
5.264131442115933e-004	5.000007e+000	1.179626e-007
5.266302870687360e-004	5.000010e+000	1.035611e-007
5.268474299258787e-004	5.000012e+000	8.855216e-008
5.270645727830215e-004	5.000014e+000	7.293575e-008
5.272817156401643e-004	5.000015e+000	5.671189e-008
5.274988584973070e-004	5.000016e+000	3.988058e-008
5.277160013544498e-004	5.000016e+000	2.244183e-008
5.279331442115925e-004	5.000017e+000	4.395623e-009
5.282188584973067e-004	5.000016e+000	-1.797332e-008
5.285045727830207e-004	5.000016e+000	-3.737216e-008
5.287902870687349e-004	5.000015e+000	-5.380088e-008
5.290760013544491e-004	5.000013e+000	-6.725949e-008
5.293617156401632e-004	5.000011e+000	-7.774799e-008
5.296474299258773e-004	5.000009e+000	-8.526637e-008
5.299331442115915e-004	5.000006e+000	-8.981465e-008
5.302074299258770e-004	5.000003e+000	-8.939007e-008
5.304817156401627e-004	5.000001e+000	-8.678584e-008
5.307560013544482e-004	4.999999e+000	-8.200194e-008
5.310302870687337e-004	4.999997e+000	-7.503839e-008
5.313045727830193e-004	4.999995e+000	-6.589518e-008
5.315788584973049e-004	4.999993e+000	-5.457231e-008
5.318531442115905e-004	4.999991e+000	-4.106979e-008
5.321274299258760e-004	4.999991e+000	-2.696813e-008
5.324017156401617e-004	4.999990e+000	-1.369282e-008
5.326760013544472e-004	4.999990e+000	-1.243850e-009
5.329502870687327e-004	4.999990e+000	1.037878e-008
5.332245727830183e-004	4.999991e+000	2.117508e-008
5.334988584973039e-004	4.999991e+000	3.114503e-008
5.337731442115895e-004	4.999992e+000	4.028865e-008
5.341388584973036e-004	4.999994e+000	4.786266e-008
5.345045727830176e-004	4.999996e+000	5.249024e-008
5.348702870687318e-004	4.999998e+000	5.417139e-008
5.352360013544459e-004	4.999999e+000	5.290611e-008
5.356017156401600e-004	5.000001e+000	4.869440e-008
5.359674299258740e-004	5.000003e+000	4.153626e-008
5.363331442115882e-004	5.000004e+000	3.143169e-008
5.366531442115880e-004	5.000005e+000	2.155696e-008
5.369731442115878e-004	5.000006e+000	1.225787e-008
5.372931442115877e-004	5.000006e+000	3.534416e-009
5.376131442115875e-004	5.000006e+000	-4.613395e-009
5.379331442115873e-004	5.000006e+000	-1.218557e-008
5.382531442115872e-004	5.000006e+000	-1.918210e-008
5.385731442115870e-004	5.000005e+000	-2.560299e-008
5.389788584973011e-004	5.000003e+000	-2.978179e-008
5.393845727830151e-004	5.000002e+000	-3.196246e-008
5.397902870687292e-004	5.000001e+000	-3.214500e-008
5.401960013544433e-004	4.999999e+000	-3.032942e-008
5.406017156401574e-004	4.999998e+000	-2.651571e-008
5.410074299258714e-004	4.999997e+000	-2.070388e-008
5.414131442115855e-004	4.999997e+000	-1.289392e-008
5.418531442115853e-004	4.999996e+000	-4.167925e-009
5.422931442115851e-004	4.999996e+000	3.202482e-009
5.427331442115848e-004	4.999996e+000	9.217307e-009
5.431731442115846e-004	4.999997e+000	1.387655e-008
5.436131442115844e-004	4.999998e+000	1.718021e-008
5.440531442115842e-004	4.999998e+000	1.912829e-008
5.444931442115839e-004	5.000000e+000	1.972078e-008
5.449160013544409e-004	5.000000e+000	1.726197e-008
5.453388584972978e-004	5.000001e+000	1.442400e-008
5.457617156401547e-004	5.000002e+000	1.120689e-008
5.461845727830116e-004	5.000002e+000	7.610636e-009
5.466074299258685e-004	5.000002e+000	3.635234e-009
5.470302870687255e-004	5.000002e+000	-7.193141e-010
5.474531442115824e-004	5.000002e+000	-5.453008e-009
5.480188584972964e-004	5.000001e+000	-8.800138e-009
5.485845727830103e-004	5.000001e+000	-1.082406e-008
5.491502870687244e-004	5.000000e+000	-1.152478e-008
5.497160013544384e-004	5.000000e+000	-1.090229e-008
5.502817156401524e-004	4.999999e+000	-8.956597e-009
5.508474299258663e-004	4.999999e+000	-5.687698e-009
5.514131442115803e-004	4.999999e+000	-1.095592e-009
5.521331442115800e-004	4.999999e+000	2.778923e-009
5.528531442115796e-004	4.999999e+000	5.388831e-009
5.535731442115792e-004	5.000000e+000	6.734134e-009
5.542931442115789e-004	5.000000e+000	6.814830e-009
5.550131442115785e-004	5.000000e+000	5.630920e-009
5.557331442115781e-004	5.000001e+000	3.182405e-009
5.564531442115777e-004	5.000001e+000	-5.307174e-010
5.572245727830059e-004	5.000001e+000	-2.333300e-009
5.579960013544341e-004	5.000000e+000	-3.432932e-009
5.587674299258622e-004	5.000000e+000	-3.829614e-009
5.595388584972905e-004	5.000000e+000	-3.523346e-009
5.603102870687186e-004	5.000000e+000	-2.514127e-009
5.610817156401468e-004	5.000000e+000	-8.019584e-010
5.618531442115749e-004	5.000000e+000	1.613161e-009
5.623045727830032e-004	5.000000e+000	2.151879e-009
5.627560013544316e-004	5.000000e+000	2.483461e-009
5.632074299258599e-004	5.000000e+000	2.607908e-009
5.636588584972883e-004	5.000000e+000	2.525220e-009
5.641102870687166e-004	5.000000e+000	2.235396e-009
5.645617156401450e-004	5.000000e+000	1.738436e-009
5.650131442115733e-004	5.000000e+000	1.034341e-009
5.650531442115733e-004	5.000000e+000	9.779824e-010
5.661902870687155e-004	5.000000e+000	-4.308354e-012
5.673274299258578e-004	5.000000e+000	-6.614283e-010
5.684645727830000e-004	5.000000e+000	-9.933775e-010
5.696017156401424e-004	5.000000e+000	-1.000156e-009
5.707388584972847e-004	5.000000e+000	-6.817636e-010
5.718760013544269e-004	5.000000e+000	-3.820045e-011
5.730131442115692e-004	5.000000e+000	9.305334e-010
5.762474299258532e-004	5.000000e+000	5.118173e-010
5.794817156401373e-004	5.000000e+000	1.848964e-010
5.827160013544213e-004	5.000000e+000	-5.022925e-011
5.859502870687053e-004	5.000000e+000	-1.935596e-010
5.891845727829894e-004	5.000000e+000	-2.450946e-010
5.924188584972734e-004	5.000000e+000	-2.048344e-010
5.956531442115574e-004	5.000000e+000	-7.277889e-011
6.060131442115521e-004	5.000000e+000	-2.749656e-011
6.100001000000000e-004	5.000000e+000	1.671197e-011
6.100001497812130e-004	5.000000e+000	6.092701e-011
6.100001499719171e-004	5.000000e+000	-9.063513e-009
6.100001500269439e-004	5.000000e+000	-1.840887e-008
6.100001500716950e-004	5.000000e+000	-2.421293e-008
6.100002000000000e-004	5.000000e+000	-1.159066e-006
6.100080452547083e-004	4.999896e+000	-1.787746e-004
6.100158905094165e-004	4.999637e+000	-3.553275e-004
6.100237357641248e-004	4.999223e+000	-5.308179e-004
6.100315810188330e-004	4.998653e+000	-7.052458e-004
6.100394262735413e-004	4.997928e+000	-8.786111e-004
6.100472715282495e-004	4.997048e+000	-1.050914e-003
6.100551167829577e-004	4.996013e+000	-1.222154e-003
6.100951167829577e-004	4.989128e+000	-2.083810e-003
6.101351167829577e-004	4.979114e+000	-2.923102e-003
6.101751167829577e-004	4.965791e+000	-3.738164e-003
6.102151167829577e-004	4.949257e+000	-4.529051e-003
6.102951167829576e-004	4.906939e+000	-6.038592e-003
6.103751167829576e-004	4.852926e+000	-7.452469e-003
6.104551167829575e-004	4.787983e+000	-8.771656e-003
6.105751167829575e-004	4.671715e+000	-1.057556e-002
6.106951167829574e-004	4.535037e+000	-1.217400e-002
6.108151167829573e-004	4.380382e+000	-1.357277e-002
6.109351167829573e-004	4.210106e+000	-1.477845e-002
6.110551167829572e-004	4.026484e+000	-1.579835e-002
6.111865453543857e-004	3.806802e+000	-1.668102e-002
6.113179739258142e-004	3.582445e+000	-1.739164e-002
6.114494024972427e-004	3.353410e+000	-1.793023e-002
6.115808310686713e-004	3.119699e+000	-1.829677e-002
6.117122596400997e-004	2.881311e+000	-1.849128e-002
6.118436882115283e-004	2.638247e+000	-1.851374e-002
6.119751167829567e-004	2.390506e+000	-1.836417e-002
6.121008310686710e-004	2.158357e+000	-1.810477e-002
6.122265453543851e-004	1.932583e+000	-1.776576e-002
6.123522596400994e-004	1.713187e+000	-1.734713e-002
6.124779739258136e-004	1.500166e+000	-1.684889e-002
6.126036882115279e-004	1.293522e+000	-1.627103e-002
6.127294024972420e-004	1.093254e+000	-1.561356e-002
6.128551167829563e-004	8.993627e-001	-1.487647e-002
6.129522596400991e-004	7.572891e-001	-1.428607e-002
6.130494024972419e-004	6.213736e-001	-1.368220e-002
6.131465453543847e-004	4.916163e-001	-1.306485e-002
6.132436882115276e-004	3.680171e-001	-1.243402e-002
6.133408310686704e-004	2.505760e-001	-1.178971e-002
6.134379739258131e-004	1.392931e-001	-1.113192e-002
6.135351167829559e-004	3.416827e-002	-1.046066e-002
6.135751167829559e-004	-7.127407e-003	-1.018718e-002
6.136151167829559e-004	-4.732900e-002	-9.913612e-003
6.136551167829559e-004	-8.643650e-002	-9.640140e-003
6.136951167829559e-004	-1.244507e-001	-9.366964e-003
6.137351167829558e-004	-1.613732e-001	-9.094269e-003
6.137751167829558e-004	-1.972062e-001	-8.822240e-003
6.138551167829558e-004	-2.656166e-001	-8.280882e-003
6.139351167829557e-004	-3.297144e-001	-7.744249e-003
6.140151167829557e-004	-3.895426e-001	-7.213615e-003
6.141351167829556e-004	-4.713972e-001	-6.431493e-003
6.142551167829556e-004	-5.439821e-001	-5.669199e-003
6.143751167829555e-004	-6.075555e-001	-4.929997e-003
6.144951167829554e-004	-6.624117e-001	-4.216755e-003
6.146151167829554e-004	-7.088777e-001	-3.531956e-003
6.147122596400982e-004	-7.400466e-001	-2.998409e-003
6.148094024972410e-004	-7.666862e-001	-2.487447e-003
6.149065453543838e-004	-7.887965e-001	-1.999069e-003
6.150036882115267e-004	-8.063775e-001	-1.533276e-003
6.151008310686694e-004	-8.194292e-001	-1.090068e-003
6.151979739258122e-004	-8.279516e-001	-6.694444e-004
6.152951167829550e-004	-8.319447e-001	-2.714055e-004
6.153351167829550e-004	-8.327173e-001	-1.149101e-004
6.153751167829550e-004	-8.328720e-001	3.754097e-005
6.154151167829550e-004	-8.324251e-001	1.859449e-004
6.154551167829549e-004	-8.313926e-001	3.303020e-004
6.154951167829549e-004	-8.297908e-001	4.706153e-004
6.155351167829549e-004	-8.276358e-001	6.068909e-004
6.155751167829549e-004	-8.249437e-001	7.391373e-004
6.156551167829548e-004	-8.180128e-001	9.915909e-004
6.157351167829548e-004	-8.091261e-001	1.228097e-003
6.158151167829548e-004	-7.984106e-001	1.448817e-003
6.159351167829547e-004	-7.791824e-001	1.750736e-003
6.160551167829546e-004	-7.565376e-001	2.018389e-003
6.161751167829546e-004	-7.308818e-001	2.252733e-003
6.162951167829545e-004	-7.026081e-001	2.454862e-003
6.164151167829544e-004	-6.720960e-001	2.625986e-003
6.165465453543829e-004	-6.355654e-001	2.774305e-003
6.166779739258115e-004	-5.982420e-001	2.893885e-003
6.168094024972399e-004	-5.601258e-001	2.984729e-003
6.169408310686685e-004	-5.212168e-001	3.046835e-003
6.170722596400969e-004	-4.815150e-001	3.080203e-003
6.172036882115255e-004	-4.410203e-001	3.084833e-003
6.173351167829540e-004	-3.997329e-001	3.060726e-003
6.174608310686682e-004	-3.610344e-001	3.018208e-003
6.175865453543824e-004	-3.233920e-001	2.962360e-003
6.177122596400966e-004	-2.868056e-001	2.893183e-003
6.178379739258109e-004	-2.512752e-001	2.810675e-003
6.179636882115251e-004	-2.168009e-001	2.714838e-003
6.180894024972393e-004	-1.833826e-001	2.605672e-003
6.182151167829535e-004	-1.510203e-001	2.483176e-003
6.183122596400963e-004	-1.273029e-001	2.385010e-003
