time	V(vcap)
4.112760013545100e-004	1.596518e+000
4.113788584973671e-004	1.831977e+000
4.114817156402242e-004	2.075310e+000
4.115845727830813e-004	2.326516e+000
4.116874299259384e-004	2.585596e+000
4.117902870687954e-004	2.852550e+000
4.118931442116525e-004	3.127378e+000
4.120360013545096e-004	3.517318e+000
4.121788584973666e-004	3.900891e+000
4.123217156402237e-004	4.278098e+000
4.124645727830808e-004	4.648939e+000
4.126074299259379e-004	5.013414e+000
4.127502870687949e-004	5.371523e+000
4.128931442116520e-004	5.723266e+000
4.130188584973662e-004	6.015067e+000
4.131445727830805e-004	6.288663e+000
4.132702870687947e-004	6.544056e+000
4.133960013545089e-004	6.781244e+000
4.135217156402231e-004	7.000227e+000
4.136474299259374e-004	7.201007e+000
4.137731442116516e-004	7.383582e+000
4.138645727830801e-004	7.500956e+000
4.139560013545086e-004	7.606373e+000
4.140474299259372e-004	7.699832e+000
4.141388584973656e-004	7.781334e+000
4.142302870687942e-004	7.850878e+000
4.143217156402227e-004	7.908464e+000
4.144131442116512e-004	7.954092e+000
4.144531442116512e-004	7.970189e+000
4.144931442116512e-004	7.984026e+000
4.145331442116512e-004	7.995604e+000
4.145731442116511e-004	8.004922e+000
4.146131442116511e-004	8.011981e+000
4.146531442116511e-004	8.016780e+000
4.146931442116511e-004	8.019320e+000
4.147331442116511e-004	8.019684e+000
4.147731442116510e-004	8.017859e+000
4.148531442116510e-004	8.007722e+000
4.149331442116510e-004	7.989084e+000
4.150531442116509e-004	7.945627e+000
4.151731442116508e-004	7.884247e+000
4.152931442116508e-004	7.805794e+000
4.154531442116507e-004	7.669024e+000
4.156131442116506e-004	7.513134e+000
4.157731442116505e-004	7.338124e+000
4.159331442116504e-004	7.143994e+000
4.160931442116504e-004	6.930744e+000
4.162531442116503e-004	6.698374e+000
4.164131442116502e-004	6.446884e+000
4.165902870687929e-004	6.157300e+000
4.167674299259357e-004	5.871829e+000
4.169445727830785e-004	5.590471e+000
4.171217156402212e-004	5.313227e+000
4.172988584973640e-004	5.040095e+000
4.174760013545068e-004	4.771077e+000
4.176531442116496e-004	4.506172e+000
4.177788584973637e-004	4.332749e+000
4.179045727830780e-004	4.170556e+000
4.180302870687922e-004	4.019592e+000
4.181560013545064e-004	3.879856e+000
4.182817156402206e-004	3.751350e+000
4.184074299259349e-004	3.634072e+000
4.185331442116491e-004	3.528024e+000
4.186188584973633e-004	3.464284e+000
4.187045727830776e-004	3.406904e+000
4.187902870687918e-004	3.355885e+000
4.188760013545061e-004	3.311227e+000
4.189617156402203e-004	3.272929e+000
4.190474299259346e-004	3.240991e+000
4.191331442116488e-004	3.215414e+000
4.191731442116488e-004	3.205704e+000
4.192131442116487e-004	3.197359e+000
4.192531442116487e-004	3.190379e+000
4.192931442116487e-004	3.184763e+000
4.193331442116487e-004	3.180513e+000
4.193731442116487e-004	3.177627e+000
4.194131442116486e-004	3.176106e+000
4.194531442116486e-004	3.175900e+000
4.194931442116486e-004	3.177015e+000
4.195731442116486e-004	3.183164e+000
4.196531442116485e-004	3.194448e+000
4.197731442116485e-004	3.220735e+000
4.198931442116484e-004	3.257848e+000
4.200131442116483e-004	3.305272e+000
4.201731442116482e-004	3.387932e+000
4.203331442116482e-004	3.482138e+000
4.204931442116481e-004	3.587889e+000
4.206531442116480e-004	3.705186e+000
4.208131442116479e-004	3.834028e+000
4.209731442116478e-004	3.974416e+000
4.211331442116477e-004	4.126349e+000
4.213102870687905e-004	4.301289e+000
4.214874299259333e-004	4.473739e+000
4.216645727830761e-004	4.643699e+000
4.218417156402188e-004	4.811169e+000
4.220188584973616e-004	4.976150e+000
4.221960013545044e-004	5.138640e+000
4.223731442116471e-004	5.298641e+000
4.224988584973613e-004	5.403383e+000
4.226245727830756e-004	5.501341e+000
4.227502870687898e-004	5.592515e+000
4.228760013545040e-004	5.676904e+000
4.230017156402182e-004	5.754508e+000
4.231274299259325e-004	5.825329e+000
4.232531442116467e-004	5.889365e+000
4.233388584973609e-004	5.927851e+000
4.234245727830751e-004	5.962495e+000
4.235102870687894e-004	5.993296e+000
4.235960013545036e-004	6.020255e+000
4.236817156402179e-004	6.043372e+000
4.237674299259321e-004	6.062647e+000
4.238531442116463e-004	6.078079e+000
4.238931442116463e-004	6.083936e+000
4.239331442116463e-004	6.088969e+000
4.239731442116463e-004	6.093178e+000
4.240131442116463e-004	6.096562e+000
4.240531442116462e-004	6.099121e+000
4.240931442116462e-004	6.100857e+000
4.241331442116462e-004	6.101768e+000
4.241731442116462e-004	6.101884e+000
4.242131442116462e-004	6.101203e+000
4.242931442116461e-004	6.097473e+000
4.243731442116461e-004	6.090641e+000
4.244931442116460e-004	6.074740e+000
4.246131442116459e-004	6.052300e+000
4.247331442116459e-004	6.023633e+000
4.248931442116458e-004	5.973675e+000
4.250531442116457e-004	5.916745e+000
4.252131442116456e-004	5.852844e+000
4.253731442116456e-004	5.781971e+000
4.255331442116455e-004	5.704127e+000
4.256931442116454e-004	5.619311e+000
4.258531442116453e-004	5.527524e+000
4.260302870687881e-004	5.421841e+000
4.262074299259309e-004	5.317666e+000
4.263845727830736e-004	5.214998e+000
4.265617156402164e-004	5.113837e+000
4.267388584973591e-004	5.014184e+000
4.269160013545019e-004	4.916037e+000
4.270931442116447e-004	4.819398e+000
4.272188584973589e-004	4.756136e+000
4.273445727830731e-004	4.696974e+000
4.274702870687873e-004	4.641911e+000
4.275960013545016e-004	4.590947e+000
4.277217156402158e-004	4.544081e+000
4.278474299259300e-004	4.501315e+000
4.279731442116442e-004	4.462648e+000
4.280588584973584e-004	4.439411e+000
4.281445727830727e-004	4.418494e+000
4.282302870687869e-004	4.399898e+000
4.283160013545012e-004	4.383623e+000
4.284017156402154e-004	4.369670e+000
4.284874299259297e-004	4.358037e+000
4.285731442116439e-004	4.348725e+000
4.286131442116439e-004	4.345192e+000
4.286531442116439e-004	4.342157e+000
4.286931442116438e-004	4.339620e+000
4.287331442116438e-004	4.337581e+000
4.287731442116438e-004	4.336040e+000
4.288131442116438e-004	4.334996e+000
4.288531442116438e-004	4.334451e+000
4.288931442116437e-004	4.334385e+000
4.289331442116437e-004	4.334802e+000
4.290131442116437e-004	4.337064e+000
4.290931442116436e-004	4.341199e+000
4.292131442116436e-004	4.350819e+000
4.293331442116435e-004	4.364386e+000
4.294531442116434e-004	4.381716e+000
4.296131442116434e-004	4.411909e+000
4.297731442116433e-004	4.446312e+000
4.299331442116432e-004	4.484925e+000
4.300931442116431e-004	4.527747e+000
4.302531442116430e-004	4.574780e+000
4.304131442116429e-004	4.626022e+000
4.305731442116429e-004	4.681473e+000
4.307502870687856e-004	4.745317e+000
4.309274299259284e-004	4.808248e+000
4.311045727830712e-004	4.870266e+000
4.312817156402139e-004	4.931373e+000
4.314588584973567e-004	4.991567e+000
4.316360013544995e-004	5.050849e+000
4.318131442116422e-004	5.109218e+000
4.319388584973564e-004	5.147426e+000
4.320645727830707e-004	5.183158e+000
4.321902870687849e-004	5.216413e+000
4.323160013544991e-004	5.247192e+000
4.324417156402133e-004	5.275493e+000
4.325674299259276e-004	5.301318e+000
4.326931442116418e-004	5.324667e+000
4.327788584973560e-004	5.338697e+000
4.328645727830703e-004	5.351326e+000
4.329502870687845e-004	5.362553e+000
4.330360013544987e-004	5.372378e+000
4.331217156402130e-004	5.380800e+000
4.332074299259272e-004	5.387821e+000
4.332931442116415e-004	5.393439e+000
4.333331442116414e-004	5.395570e+000
4.333731442116414e-004	5.397401e+000
4.334131442116414e-004	5.398930e+000
4.334531442116414e-004	5.400159e+000
4.334931442116414e-004	5.401087e+000
4.335331442116413e-004	5.401714e+000
4.335731442116413e-004	5.402041e+000
4.336131442116413e-004	5.402078e+000
4.336531442116413e-004	5.401824e+000
4.337331442116412e-004	5.400451e+000
4.338131442116412e-004	5.397947e+000
4.339331442116411e-004	5.392129e+000
4.340531442116411e-004	5.383925e+000
4.341731442116410e-004	5.373450e+000
4.343331442116409e-004	5.355202e+000
4.344931442116408e-004	5.334412e+000
4.346531442116407e-004	5.311080e+000
4.348131442116407e-004	5.285206e+000
4.349731442116406e-004	5.256790e+000
4.351331442116405e-004	5.225831e+000
4.352931442116404e-004	5.192331e+000
4.354702870687832e-004	5.153763e+000
4.356474299259260e-004	5.115747e+000
4.358245727830687e-004	5.078283e+000
4.360017156402115e-004	5.041372e+000
4.361788584973542e-004	5.005013e+000
4.363560013544970e-004	4.969206e+000
4.365331442116398e-004	4.933951e+000
4.366588584973540e-004	4.910874e+000
4.367845727830682e-004	4.889294e+000
4.369102870687824e-004	4.869210e+000
4.370360013544967e-004	4.850622e+000
4.371617156402109e-004	4.833531e+000
4.372874299259251e-004	4.817936e+000
4.374131442116393e-004	4.803837e+000
4.374988584973535e-004	4.795365e+000
4.375845727830678e-004	4.787740e+000
4.376702870687820e-004	4.780962e+000
4.377560013544963e-004	4.775032e+000
4.378417156402105e-004	4.769948e+000
4.379274299259248e-004	4.765711e+000
4.380131442116390e-004	4.762321e+000
4.380531442116390e-004	4.761035e+000
4.380931442116390e-004	4.759932e+000
4.381331442116389e-004	4.759009e+000
4.381731442116389e-004	4.758269e+000
4.382131442116389e-004	4.757710e+000
4.382531442116389e-004	4.757333e+000
4.382931442116389e-004	4.757137e+000
4.383331442116388e-004	4.757117e+000
4.383731442116388e-004	4.757272e+000
4.384531442116388e-004	4.758104e+000
4.385331442116387e-004	4.759621e+000
4.386531442116387e-004	4.763140e+000
4.387731442116386e-004	4.768100e+000
4.388931442116386e-004	4.774433e+000
4.390531442116385e-004	4.785461e+000
4.392131442116384e-004	4.798025e+000
4.393731442116383e-004	4.812123e+000
4.395331442116382e-004	4.827757e+000
4.396931442116381e-004	4.844926e+000
4.398531442116381e-004	4.863629e+000
4.400131442116380e-004	4.883868e+000
4.401902870687807e-004	4.907167e+000
4.403674299259235e-004	4.930132e+000
4.405445727830663e-004	4.952763e+000
4.407217156402090e-004	4.975059e+000
4.408988584973518e-004	4.997021e+000
4.410760013544946e-004	5.018649e+000
4.412531442116373e-004	5.039943e+000
4.413788584973515e-004	5.053880e+000
4.415045727830658e-004	5.066914e+000
4.416302870687800e-004	5.079044e+000
4.417560013544942e-004	5.090269e+000
4.418817156402084e-004	5.100590e+000
4.420074299259227e-004	5.110008e+000
4.421331442116369e-004	5.118521e+000
4.421731442116369e-004	5.120966e+000
4.422588584973511e-004	5.125846e+000
4.423445727830653e-004	5.130213e+000
4.424302870687796e-004	5.134068e+000
4.425160013544938e-004	5.137410e+000
4.426017156402081e-004	5.140240e+000
4.426874299259223e-004	5.142556e+000
4.427731442116365e-004	5.144361e+000
4.428074299259223e-004	5.144937e+000
4.428417156402079e-004	5.145433e+000
4.428760013544936e-004	5.145848e+000
4.429102870687793e-004	5.146184e+000
4.429445727830650e-004	5.146439e+000
4.429788584973507e-004	5.146613e+000
4.430131442116364e-004	5.146707e+000
4.430531442116364e-004	5.146719e+000
4.430931442116364e-004	5.146624e+000
4.431731442116363e-004	5.146119e+000
4.432531442116363e-004	5.145201e+000
4.433731442116362e-004	5.143072e+000
4.434931442116362e-004	5.140073e+000
4.436131442116361e-004	5.136245e+000
4.437731442116360e-004	5.129579e+000
4.439331442116359e-004	5.121987e+000
4.440931442116359e-004	5.113468e+000
4.442531442116358e-004	5.104022e+000
4.444131442116357e-004	5.093649e+000
4.445731442116356e-004	5.082349e+000
4.447331442116355e-004	5.070123e+000
4.449102870687783e-004	5.056047e+000
4.450874299259211e-004	5.042174e+000
4.452645727830638e-004	5.028504e+000
4.454417156402066e-004	5.015035e+000
4.456188584973493e-004	5.001770e+000
4.457960013544921e-004	4.988706e+000
4.459731442116349e-004	4.975845e+000
4.460988584973491e-004	4.967427e+000
4.462245727830633e-004	4.959555e+000
4.463502870687775e-004	4.952230e+000
4.464760013544918e-004	4.945451e+000
4.466017156402060e-004	4.939218e+000
4.467274299259202e-004	4.933531e+000
4.468531442116344e-004	4.928390e+000
4.469388584973487e-004	4.925301e+000
4.470245727830629e-004	4.922522e+000
4.471102870687771e-004	4.920051e+000
4.471960013544914e-004	4.917890e+000
4.472817156402056e-004	4.916038e+000
4.473674299259199e-004	4.914495e+000
4.474531442116341e-004	4.913260e+000
4.474931442116341e-004	4.912793e+000
4.475331442116341e-004	4.912391e+000
4.475731442116341e-004	4.912056e+000
4.476131442116340e-004	4.911787e+000
4.476531442116340e-004	4.911585e+000
4.476931442116340e-004	4.911448e+000
4.477331442116340e-004	4.911378e+000
4.477731442116340e-004	4.911372e+000
4.478131442116339e-004	4.911430e+000
4.478931442116339e-004	4.911736e+000
4.479731442116339e-004	4.912292e+000
4.480931442116338e-004	4.913579e+000
4.482131442116337e-004	4.915393e+000
4.483331442116337e-004	4.917706e+000
4.484931442116336e-004	4.921735e+000
4.486531442116335e-004	4.926323e+000
4.488131442116334e-004	4.931471e+000
4.489731442116333e-004	4.937178e+000
4.491331442116333e-004	4.943446e+000
4.492931442116332e-004	4.950273e+000
4.494531442116331e-004	4.957659e+000
4.496302870687758e-004	4.966162e+000
4.498074299259186e-004	4.974543e+000
4.499845727830614e-004	4.982801e+000
4.501617156402041e-004	4.990936e+000
4.503388584973469e-004	4.998949e+000
4.505160013544897e-004	5.006839e+000
4.506931442116324e-004	5.014607e+000
4.508188584973466e-004	5.019692e+000
4.509445727830609e-004	5.024446e+000
4.510702870687751e-004	5.028870e+000
4.511960013544893e-004	5.032964e+000
4.513217156402035e-004	5.036728e+000
4.514474299259178e-004	5.040162e+000
4.515731442116320e-004	5.043266e+000
4.516588584973462e-004	5.045131e+000
4.517445727830605e-004	5.046810e+000
4.518302870687747e-004	5.048301e+000
4.519160013544890e-004	5.049606e+000
4.520017156402032e-004	5.050724e+000
4.520874299259175e-004	5.051655e+000
4.521731442116317e-004	5.052400e+000
4.522131442116317e-004	5.052682e+000
4.522531442116316e-004	5.052924e+000
4.522931442116316e-004	5.053126e+000
4.523331442116316e-004	5.053288e+000
4.523731442116316e-004	5.053410e+000
4.524131442116316e-004	5.053492e+000
4.524531442116315e-004	5.053535e+000
4.524931442116315e-004	5.053537e+000
4.525331442116315e-004	5.053502e+000
4.526131442116314e-004	5.053316e+000
4.526931442116314e-004	5.052980e+000
4.528131442116313e-004	5.052201e+000
4.529331442116313e-004	5.051105e+000
4.530531442116312e-004	5.049706e+000
4.532131442116311e-004	5.047271e+000
4.533731442116311e-004	5.044499e+000
4.535331442116310e-004	5.041388e+000
4.536931442116309e-004	5.037940e+000
4.538531442116308e-004	5.034153e+000
4.540131442116307e-004	5.030029e+000
4.541731442116306e-004	5.025566e+000
4.543502870687734e-004	5.020429e+000
4.545274299259162e-004	5.015367e+000
4.547045727830589e-004	5.010379e+000
4.548817156402017e-004	5.005464e+000
4.550588584973444e-004	5.000624e+000
4.552360013544873e-004	4.995858e+000
4.554131442116300e-004	4.991166e+000
4.555388584973442e-004	4.988095e+000
4.556645727830584e-004	4.985224e+000
4.557902870687726e-004	4.982552e+000
4.559160013544869e-004	4.980079e+000
4.560417156402011e-004	4.977806e+000
4.561674299259153e-004	4.975733e+000
4.562931442116295e-004	4.973858e+000
4.563788584973438e-004	4.972732e+000
4.564645727830580e-004	4.971719e+000
4.565502870687723e-004	4.970819e+000
4.566360013544865e-004	4.970031e+000
4.567217156402007e-004	4.969356e+000
4.568074299259150e-004	4.968794e+000
4.568931442116292e-004	4.968345e+000
4.569331442116292e-004	4.968175e+000
4.569731442116292e-004	4.968029e+000
4.570131442116292e-004	4.967907e+000
4.570531442116292e-004	4.967809e+000
4.570931442116291e-004	4.967736e+000
4.571331442116291e-004	4.967686e+000
4.571731442116291e-004	4.967661e+000
4.572131442116291e-004	4.967659e+000
4.572531442116290e-004	4.967681e+000
4.573331442116290e-004	4.967794e+000
4.574131442116290e-004	4.967998e+000
4.575331442116289e-004	4.968469e+000
4.576531442116288e-004	4.969131e+000
4.577731442116288e-004	4.969977e+000
4.579331442116287e-004	4.971448e+000
4.580931442116286e-004	4.973124e+000
4.582531442116285e-004	4.975004e+000
4.584131442116284e-004	4.977087e+000
4.585731442116284e-004	4.979375e+000
4.587331442116283e-004	4.981867e+000
4.588931442116282e-004	4.984563e+000
4.590702870687709e-004	4.987666e+000
4.592474299259138e-004	4.990724e+000
4.594245727830565e-004	4.993737e+000
4.596017156401993e-004	4.996706e+000
4.597788584973420e-004	4.999630e+000
4.599560013544848e-004	5.002508e+000
4.601331442116276e-004	5.005342e+000
4.602588584973418e-004	5.007197e+000
4.603845727830560e-004	5.008931e+000
4.605102870687702e-004	5.010545e+000
4.606360013544845e-004	5.012038e+000
4.607617156401987e-004	5.013411e+000
4.608874299259129e-004	5.014663e+000
4.610131442116271e-004	5.015795e+000
4.610988584973413e-004	5.016475e+000
4.611845727830556e-004	5.017086e+000
4.612702870687698e-004	5.017630e+000
4.613560013544841e-004	5.018105e+000
4.614417156401983e-004	5.018513e+000
4.615274299259126e-004	5.018852e+000
4.616131442116268e-004	5.019123e+000
4.616531442116268e-004	5.019226e+000
4.616931442116267e-004	5.019314e+000
4.617331442116267e-004	5.019387e+000
4.617731442116267e-004	5.019446e+000
4.618131442116267e-004	5.019490e+000
4.618531442116267e-004	5.019520e+000
4.618931442116266e-004	5.019535e+000
4.619331442116266e-004	5.019536e+000
4.619731442116266e-004	5.019523e+000
4.620531442116266e-004	5.019454e+000
4.621331442116265e-004	5.019331e+000
4.622531442116265e-004	5.019046e+000
4.623731442116264e-004	5.018645e+000
4.624931442116263e-004	5.018134e+000
4.626531442116263e-004	5.017245e+000
4.628131442116262e-004	5.016232e+000
4.629731442116261e-004	5.015097e+000
4.631331442116260e-004	5.013838e+000
4.632931442116259e-004	5.012455e+000
4.634531442116258e-004	5.010950e+000
4.636131442116258e-004	5.009321e+000
4.637902870687685e-004	5.007447e+000
4.639674299259113e-004	5.005599e+000
4.641445727830541e-004	5.003779e+000
4.643217156401968e-004	5.001986e+000
4.644988584973396e-004	5.000220e+000
4.646760013544824e-004	4.998481e+000
4.648531442116251e-004	4.996769e+000
4.649788584973393e-004	4.995649e+000
4.651045727830536e-004	4.994602e+000
4.652302870687678e-004	4.993627e+000
4.653560013544820e-004	4.992726e+000
4.654817156401962e-004	4.991897e+000
4.656074299259105e-004	4.991140e+000
4.657331442116247e-004	4.990457e+000
4.658188584973389e-004	4.990046e+000
4.659045727830531e-004	4.989677e+000
4.659902870687674e-004	4.989349e+000
4.660760013544816e-004	4.989062e+000
4.661617156401959e-004	4.988816e+000
4.662474299259101e-004	4.988611e+000
4.663331442116243e-004	4.988448e+000
4.663731442116243e-004	4.988386e+000
4.664131442116243e-004	4.988333e+000
4.664531442116243e-004	4.988289e+000
4.664931442116243e-004	4.988253e+000
4.665331442116242e-004	4.988226e+000
4.665731442116242e-004	4.988208e+000
4.666131442116242e-004	4.988199e+000
4.666531442116242e-004	4.988199e+000
4.666931442116242e-004	4.988207e+000
4.667731442116241e-004	4.988249e+000
4.668531442116241e-004	4.988323e+000
4.669731442116240e-004	4.988495e+000
4.670931442116240e-004	4.988738e+000
4.672131442116239e-004	4.989047e+000
4.673731442116238e-004	4.989584e+000
4.675331442116237e-004	4.990196e+000
4.676931442116236e-004	4.990882e+000
4.678531442116236e-004	4.991643e+000
4.680131442116235e-004	4.992478e+000
4.681731442116234e-004	4.993388e+000
4.683331442116233e-004	4.994372e+000
4.685102870687661e-004	4.995504e+000
4.686874299259089e-004	4.996620e+000
4.688645727830516e-004	4.997720e+000
4.690417156401944e-004	4.998803e+000
4.692188584973371e-004	4.999870e+000
4.693960013544799e-004	5.000920e+000
4.695731442116227e-004	5.001954e+000
4.696988584973369e-004	5.002630e+000
4.698245727830511e-004	5.003263e+000
4.699502870687653e-004	5.003852e+000
4.700760013544796e-004	5.004396e+000
4.702017156401938e-004	5.004897e+000
4.703274299259080e-004	5.005353e+000
4.704531442116222e-004	5.005766e+000
4.705445727830507e-004	5.006030e+000
4.706360013544793e-004	5.006265e+000
4.707274299259078e-004	5.006472e+000
4.708188584973363e-004	5.006650e+000
4.709102870687648e-004	5.006801e+000
4.710017156401933e-004	5.006923e+000
4.710931442116219e-004	5.007016e+000
4.711331442116219e-004	5.007048e+000
4.711731442116218e-004	5.007075e+000
4.712131442116218e-004	5.007096e+000
4.712531442116218e-004	5.007112e+000
4.712931442116218e-004	5.007123e+000
4.713331442116218e-004	5.007129e+000
4.713731442116217e-004	5.007129e+000
4.714131442116217e-004	5.007124e+000
4.714931442116217e-004	5.007098e+000
4.716131442116216e-004	5.007024e+000
4.717331442116215e-004	5.006905e+000
4.718531442116215e-004	5.006744e+000
4.719960013544786e-004	5.006491e+000
4.721388584973356e-004	5.006197e+000
4.722817156401927e-004	5.005862e+000
4.724245727830498e-004	5.005486e+000
4.725674299259069e-004	5.005070e+000
4.727102870687639e-004	5.004613e+000
4.728531442116210e-004	5.004115e+000
4.730474299259066e-004	5.003388e+000
4.732417156401922e-004	5.002663e+000
4.734360013544778e-004	5.001942e+000
4.736302870687634e-004	5.001223e+000
4.738245727830490e-004	5.000508e+000
4.740188584973346e-004	4.999795e+000
4.742131442116203e-004	4.999086e+000
4.743388584973345e-004	4.998664e+000
4.744645727830487e-004	4.998268e+000
4.745902870687629e-004	4.997897e+000
4.747160013544772e-004	4.997552e+000
4.748417156401914e-004	4.997232e+000
4.749674299259056e-004	4.996938e+000
4.750931442116198e-004	4.996669e+000
4.751845727830483e-004	4.996495e+000
4.752760013544769e-004	4.996338e+000
4.753674299259054e-004	4.996199e+000
4.754588584973339e-004	4.996076e+000
4.755502870687624e-004	4.995970e+000
4.756417156401909e-004	4.995882e+000
4.757331442116195e-004	4.995810e+000
4.757788584973337e-004	4.995781e+000
4.758245727830480e-004	4.995756e+000
4.758702870687622e-004	4.995735e+000
4.759160013544765e-004	4.995718e+000
4.759617156401908e-004	4.995706e+000
4.760074299259051e-004	4.995698e+000
4.760531442116193e-004	4.995694e+000
4.760931442116193e-004	4.995694e+000
4.761731442116193e-004	4.995703e+000
4.762531442116192e-004	4.995724e+000
4.763731442116191e-004	4.995779e+000
4.764931442116191e-004	4.995859e+000
4.766131442116190e-004	4.995964e+000
4.767674299259047e-004	4.996142e+000
4.769217156401903e-004	4.996347e+000
4.770760013544759e-004	4.996578e+000
4.772302870687615e-004	4.996837e+000
4.773845727830472e-004	4.997122e+000
4.775388584973328e-004	4.997434e+000
4.776931442116185e-004	4.997772e+000
4.778760013544755e-004	4.998194e+000
4.780588584973325e-004	4.998612e+000
4.782417156401896e-004	4.999025e+000
4.784245727830467e-004	4.999434e+000
4.786074299259037e-004	4.999838e+000
4.787902870687607e-004	5.000238e+000
4.789731442116178e-004	5.000634e+000
4.790988584973320e-004	5.000885e+000
4.792245727830462e-004	5.001120e+000
4.793502870687604e-004	5.001340e+000
4.794760013544747e-004	5.001543e+000
4.796017156401889e-004	5.001731e+000
4.797274299259031e-004	5.001903e+000
4.798531442116173e-004	5.002060e+000
4.799445727830459e-004	5.002160e+000
4.800360013544744e-004	5.002251e+000
4.801274299259029e-004	5.002330e+000
4.802188584973314e-004	5.002400e+000
4.803102870687600e-004	5.002459e+000
4.804017156401885e-004	5.002508e+000
4.804931442116170e-004	5.002547e+000
4.805388584973313e-004	5.002562e+000
4.805845727830455e-004	5.002575e+000
4.806302870687598e-004	5.002585e+000
4.806760013544741e-004	5.002593e+000
4.807217156401883e-004	5.002598e+000
4.807674299259026e-004	5.002601e+000
4.808131442116168e-004	5.002601e+000
4.808931442116168e-004	5.002596e+000
4.809731442116168e-004	5.002583e+000
4.810931442116167e-004	5.002550e+000
4.812131442116166e-004	5.002501e+000
4.813331442116166e-004	5.002438e+000
4.814874299259022e-004	5.002330e+000
4.816417156401878e-004	5.002206e+000
4.817960013544735e-004	5.002066e+000
4.819502870687591e-004	5.001910e+000
4.821045727830448e-004	5.001738e+000
4.822588584973304e-004	5.001550e+000
4.824131442116160e-004	5.001346e+000
4.825102870687588e-004	5.001215e+000
4.826074299259017e-004	5.001083e+000
4.827045727830444e-004	5.000950e+000
4.828017156401872e-004	5.000816e+000
4.828988584973300e-004	5.000681e+000
4.829960013544729e-004	5.000545e+000
4.830931442116157e-004	5.000409e+000
4.831331442116156e-004	5.000353e+000
4.832817156401870e-004	5.000146e+000
4.834302870687583e-004	4.999947e+000
4.835788584973297e-004	4.999757e+000
4.837274299259011e-004	4.999577e+000
4.838760013544724e-004	4.999405e+000
4.840245727830438e-004	4.999242e+000
4.841731442116151e-004	4.999088e+000
4.842817156401865e-004	4.998987e+000
4.843902870687578e-004	4.998894e+000
4.844988584973292e-004	4.998809e+000
4.846074299259006e-004	4.998733e+000
4.847160013544720e-004	4.998664e+000
4.848245727830434e-004	4.998604e+000
4.849331442116147e-004	4.998552e+000
4.850074299259004e-004	4.998523e+000
4.850817156401861e-004	4.998497e+000
4.851560013544718e-004	4.998475e+000
4.852302870687574e-004	4.998458e+000
4.853045727830431e-004	4.998444e+000
4.853788584973287e-004	4.998435e+000
4.854531442116144e-004	4.998430e+000
4.855331442116144e-004	4.998428e+000
4.856131442116144e-004	4.998432e+000
4.857331442116143e-004	4.998446e+000
4.858531442116142e-004	4.998468e+000
4.859731442116142e-004	4.998501e+000
4.861160013544713e-004	4.998553e+000
4.862588584973283e-004	4.998615e+000
4.864017156401854e-004	4.998686e+000
4.865445727830425e-004	4.998767e+000
4.866874299258995e-004	4.998856e+000
4.868302870687566e-004	4.998955e+000
4.869731442116137e-004	4.999063e+000
4.871731442116136e-004	4.999227e+000
4.873731442116135e-004	4.999391e+000
4.875731442116133e-004	4.999554e+000
4.877731442116133e-004	4.999717e+000
4.879731442116132e-004	4.999879e+000
4.881731442116131e-004	5.000041e+000
4.883731442116130e-004	5.000202e+000
4.885045727830414e-004	5.000299e+000
4.886360013544700e-004	5.000390e+000
4.887674299258985e-004	5.000475e+000
4.888988584973270e-004	5.000553e+000
4.890302870687555e-004	5.000626e+000
4.891617156401841e-004	5.000692e+000
4.892931442116125e-004	5.000752e+000
4.893902870687553e-004	5.000791e+000
4.894874299258981e-004	5.000825e+000
4.895845727830409e-004	5.000856e+000
4.896817156401838e-004	5.000882e+000
4.897788584973266e-004	5.000904e+000
4.898760013544694e-004	5.000921e+000
4.899731442116122e-004	5.000935e+000
4.900474299258978e-004	5.000942e+000
4.901217156401836e-004	5.000947e+000
4.901960013544692e-004	5.000949e+000
4.902702870687548e-004	5.000949e+000
4.903445727830405e-004	5.000947e+000
4.904188584973262e-004	5.000942e+000
4.904931442116119e-004	5.000935e+000
4.906131442116118e-004	5.000919e+000
4.907445727830403e-004	5.000894e+000
4.908760013544689e-004	5.000864e+000
4.910074299258973e-004	5.000829e+000
4.911388584973259e-004	5.000789e+000
4.912702870687543e-004	5.000743e+000
4.914017156401829e-004	5.000693e+000
4.915331442116114e-004	5.000637e+000
4.917445727830398e-004	5.000537e+000
4.919560013544683e-004	5.000435e+000
4.921674299258967e-004	5.000333e+000
4.923788584973252e-004	5.000230e+000
4.925902870687536e-004	5.000125e+000
4.928017156401822e-004	5.000020e+000
4.930131442116106e-004	4.999914e+000
4.931502870687534e-004	4.999851e+000
4.932874299258961e-004	4.999792e+000
4.934245727830389e-004	4.999737e+000
4.935617156401818e-004	4.999686e+000
4.936988584973245e-004	4.999639e+000
4.938360013544673e-004	4.999595e+000
4.939731442116101e-004	4.999556e+000
4.940702870687529e-004	4.999532e+000
4.941674299258957e-004	4.999510e+000
4.942645727830385e-004	4.999490e+000
4.943617156401814e-004	4.999474e+000
4.944588584973242e-004	4.999459e+000
4.945560013544669e-004	4.999448e+000
4.946531442116097e-004	4.999438e+000
4.947388584973240e-004	4.999432e+000
4.948245727830382e-004	4.999429e+000
4.949102870687524e-004	4.999427e+000
4.949960013544667e-004	4.999427e+000
4.950817156401810e-004	4.999428e+000
