time,V(vcap),I(C1)
0.000635546545354373,-0.0003383181,-0.00000518598
0.000635677973925802,-0.0004022475,-0.000004536918
0.00063580940249723,-0.0004582571,-0.000003912212
0.000635940831068659,-0.0005063469,-0.000003311863
0.000636072259640087,-0.0005465169,-0.000002735871
0.000636203688211516,-0.0005787671,-0.000002184236
0.000636335116782944,-0.0006030975,-0.000001656957
0.000636455116782944,-0.0006202658,-0.000001208378
0.000636575116782944,-0.0006322125,-0.0000007867631
0.000636655116782944,-0.0006374372,-0.0000005209582
0.000636735116782944,-0.0006405849,-0.0000002675119
0.000636775116782944,-0.0006414108,-0.000000145448
0.000636815116782944,-0.0006417547,-0.00000002649866
0.000636855116782944,-0.000641629,0.00000008933299
0.000636895116782944,-0.0006410463,0.000000202046
0.000636975116782944,-0.0006385593,0.0000004181239
0.000637055116782944,-0.0006343936,0.0000006217719
0.000637135116782944,-0.0006286481,0.0000008130603
0.000637255116782944,-0.0006172831,0.000001077049
0.000637375116782944,-0.0006029134,0.000001313928
0.000637495116782944,-0.0005858607,0.000001524298
0.000637615116782943,-0.0005664391,0.000001708879
0.000637763688211515,-0.000538367,0.000001897586
0.000637912259640086,-0.0005089129,0.000002055028
0.000638060831068658,-0.0004780768,0.000002181205
0.000638209402497229,-0.0004458587,0.000002276117
0.0006383579739258,-0.0004122586,0.000002339765
0.000638506545354371,-0.0003772766,0.000002372148
0.000638655116782943,-0.0003409125,0.000002373266
0.000638803688211514,-0.0003051478,0.000002351038
0.000638952259640086,-0.0002704214,0.000002313566
0.000639100831068657,-0.0002367334,0.00000226085
0.000639249402497228,-0.0002040837,0.000002192891
0.0006393979739258,-0.0001724723,0.000002109687
0.000639546545354371,-0.0001418992,0.00000201124
0.000639695116782942,-0.0001123645,0.000001897549
0.000639843688211514,-0.00008492666,0.000001777592
0.000639992259640085,-0.00005938201,0.000001655575
0.000640140831068656,-0.00003573061,0.000001531496
0.000640289402497228,-0.00001397243,0.000001405356
0.000640437973925799,0.000005892502,0.000001277155
0.00064058654535437,0.0000238642,0.000001146893
0.000640735116782942,0.00003994267,0.000001014569
0.000640889402497227,0.00005437133,0.0000008816831
0.000641043688211513,0.00006700491,0.0000007545032
0.000641197973925799,0.0000778434,0.0000006330298
0.000641352259640084,0.0000868868,0.0000005172629
0.00064150654535437,0.00009413511,0.0000004072024
0.000641660831068656,0.00009958833,0.0000003028484
0.000641815116782941,0.0001032465,0.0000002042008
0.00064202654535437,0.0001055136,0.00000008389151
0.000642237973925798,0.0001061257,-0.00000002251903
0.000642449402497227,0.0001050828,-0.0000001150308
0.000642660831068655,0.0001023849,-0.0000001936438
0.000642872259640084,0.00009803206,-0.0000002583581
0.000643083688211512,0.00009202417,-0.0000003091736
0.000643295116782941,0.00008436128,-0.0000003460904
0.000643449402497226,0.00007866758,-0.0000003654818
0.000643603688211512,0.00007289816,-0.0000003801707
0.000643757973925797,0.00006705303,-0.0000003901573
0.000643912259640083,0.00006113219,-0.0000003954413
0.000644066545354369,0.00005513563,-0.000000396023
0.000644220831068654,0.00004906336,-0.0000003919022
0.00064437511678294,0.00004291537,-0.0000003830789
0.00064441511678294,0.00004138814,-0.0000003805379
0.000644597973925797,0.00003444768,-0.0000003648862
0.000644780831068654,0.00002791535,-0.0000003471835
0.000644963688211511,0.00002179115,-0.0000003274298
0.000645146545354368,0.00001607507,-0.0000003056251
0.000645329402497225,0.00001076712,-0.0000002817695
0.000645512259640082,0.000005867299,-0.000000255863
0.000645695116782939,0.000001375601,-0.0000002279054
0.000645923688211511,-0.000003360507,-0.0000001932984
0.000646152259640082,-0.00000741804,-0.0000001604571
0.000646380831068653,-0.000010797,-0.0000001293817
0.000646609402497225,-0.00001349738,-0.0000001000722
0.000646837973925796,-0.00001551919,-0.00000007252841
0.000647066545354367,-0.00001686242,-0.00000004675049
0.000647295116782938,-0.00001752707,-0.00000002273841
0.000647597973925795,-0.0000174671,0.000000002751754
0.000647900831068652,-0.00001703352,0.00000002396293
0.000648203688211509,-0.00001622632,0.00000004089513
0.000648506545354366,-0.00001504551,0.00000005354835
0.000648809402497223,-0.00001349108,0.00000006192258
0.00064911225964008,-0.00001156304,0.00000006601783
0.000649415116782937,-0.000009261389,0.0000000658341
0.000649706545354366,-0.000007285972,0.00000006311965
0.000649997973925794,-0.000005476445,0.00000005952696
0.000650289402497223,-0.000003832808,0.00000005505601
0.000650580831068651,-0.00000235506,0.00000004970681
0.000650872259640079,-0.000001043201,0.00000004347936
0.000651163688211508,0.0000001027681,0.00000003637366
0.000651455116782936,0.000001082848,0.00000002838971
0.000652049402497222,0.000001947465,0.00000001523422
0.000652643688211507,0.000002504633,0.000000004666357
0.000653237973925793,0.000002754353,-0.00000000331387
0.000653832259640078,0.000002696624,-0.000000008706464
0.000654426545354363,0.000002331446,-0.00000001151142
0.000655020831068649,0.00000165882,-0.00000001172875
0.000655615116782934,0.0000006787448,-0.000000009358447
0.000656723688211505,0.0000002065892,-0.000000005099269
0.000657832259640076,-0.0000001366018,-0.000000001808869
0.000658940831068647,-0.0000003508285,5.127507E-10
0.000660049402497218,-0.0000004360907,0.000000001865592
0.000661157973925788,-0.0000003923884,0.000000002249653
0.000662266545354359,-0.0000002197218,0.000000001664936
0.00066337511678293,0.00000008190935,1.114392E-10
0.000685375116782919,0.000000001062508,-7.04639E-14
0.000726335116782898,0.000000001,4.299947E-19
0.000767295116782876,0.000000001,4.135903E-25
0.000808255116782855,0.000000001,0
0.00081,0.000000001,2.646978E-23
0.000810000049782791,0.000000001,0
0.000810000049974078,0.000000001000025,0.000000009048578
0.000810000050029699,0.00000000100008,0.0000000183865
0.000810000050075231,0.000000001000174,0.00000002439414
0.0008100001,0.000000003954316,0.000001159041
0.000810003888756656,0.00002091381,0.00008722401
0.000810007677513311,0.00008242961,0.0001731986
0.000810011466269967,0.0001845514,0.0002590829
0.000810015255026622,0.0003272791,0.0003448769
0.000810019043783278,0.0005106128,0.0004305805
0.000810022832539934,0.0007345524,0.0005161937
0.000810026621296589,0.0009990979,0.0006017166
0.000810053144212009,0.003784738,0.001198185
0.000810093144212009,0.01066559,0.00209118
0.000810133144212009,0.02079947,0.00297576
0.000810173144212009,0.0344523,0.003850659
0.000810213144212009,0.05158428,0.004715328
0.000810253144212009,0.07215338,0.005569225
0.000810293144212008,0.09611548,0.006411826
0.000810333144212009,0.1234244,0.007242615
0.000810373144212008,0.1540318,0.008061092
0.000810413144212009,0.1878875,0.00886677
0.000810453144212008,0.2249394,0.009659173
0.000810493144212008,0.2651334,0.01043784
0.000810533144212008,0.3084137,0.01120233
0.000810573144212008,0.3547228,0.0119522
0.000810613144212008,0.4040012,0.01268703
0.000810653144212008,0.4561881,0.01340643
0.000810693144212008,0.511221,0.01411
0.000810773144212008,0.6295668,0.01546818
0.000810853144212008,0.758509,0.01675875
0.000810933144212008,0.8974962,0.01797912
0.000811053144212008,1.123557,0.01967306
0.000811173144212008,1.368932,0.02119708
0.000811276001354865,1.596517,0.02236645
0.000811378858497722,1.831977,0.02340098
0.000811481715640579,2.075309,0.02430069
0.000811584572783436,2.326516,0.02506557
0.000811687429926294,2.585596,0.02569562
0.000811790287069151,2.85255,0.02619085
0.000811893144212008,3.127378,0.02655124
0.000812036001354865,3.517317,0.02680247
0.000812178858497722,3.90089,0.02682465
0.000812321715640579,4.278098,0.02661778
0.000812464572783436,4.648939,0.02618185
0.000812607429926293,5.013414,0.02551686
0.00081275028706915,5.371523,0.02462282
0.000812893144212007,5.723265,0.02349973
0.000813018858497721,6.015066,0.02235471
0.000813144572783436,6.288663,0.02111244
0.00081327028706915,6.544056,0.01977292
0.000813396001354864,6.781244,0.01833615
0.000813521715640578,7.000227,0.01680213
0.000813647429926293,7.201007,0.01517086
0.000813773144212007,7.383582,0.01344234
0.000813864572783435,7.500956,0.01216394
0.000813956001354864,7.606373,0.01087719
0.000814047429926292,7.699832,0.009582081
0.000814138858497721,7.781333,0.008278626
0.000814230287069149,7.850877,0.006966818
0.000814321715640578,7.908463,0.00564666
0.000814413144212006,7.954092,0.004318149
0.000814453144212006,7.970189,0.003744156
0.000814493144212006,7.984026,0.003173298
0.000814533144212006,7.995604,0.002605575
0.000814573144212006,8.004922,0.002040987
0.000814613144212006,8.011981,0.001479534
0.000814653144212006,8.01678,0.0009212156
0.000814693144212006,8.01932,0.0003660324
0.000814733144212006,8.019684,-0.0001837467
0.000814773144212006,8.017859,-0.0007287154
0.000814853144212006,8.007722,-0.001802813
0.000814933144212006,7.989084,-0.002853515
0.000815053144212006,7.945627,-0.004379971
0.000815173144212006,7.884248,-0.005839512
0.000815293144212006,7.805795,-0.007224404
0.000815453144212006,7.669025,-0.008964486
0.000815613144212006,7.513135,-0.01052066
0.000815773144212006,7.338125,-0.01189294
0.000815933144212006,7.143995,-0.01308132
0.000816093144212006,6.930745,-0.01408579
0.000816253144212005,6.698375,-0.01490636
0.000816413144212005,6.446885,-0.01554302
0.000816590287069148,6.157301,-0.01597241
0.000816767429926291,5.87183,-0.01618464
0.000816944572783434,5.590472,-0.01617971
0.000817121715640577,5.313228,-0.01595763
0.000817298858497719,5.040096,-0.01551839
0.000817476001354862,4.771078,-0.014862
0.000817653144212005,4.506172,-0.01398845
0.000817778858497719,4.33275,-0.01327076
0.000817904572783433,4.170557,-0.01249685
0.000818030287069147,4.019592,-0.01166674
0.000818156001354862,3.879857,-0.01078041
0.000818281715640576,3.75135,-0.009837881
0.00081840742992629,3.634073,-0.008839137
0.000818533144212004,3.528024,-0.007784184
0.000818618858497718,3.464284,-0.007055773
0.000818704572783433,3.406904,-0.00632354
0.000818790287069147,3.355885,-0.005587485
0.000818876001354861,3.311227,-0.004847609
0.000818961715640575,3.272929,-0.004103911
0.00081904742992629,3.240991,-0.003356392
0.000819133144212004,3.215414,-0.002605051
0.000819173144212004,3.205704,-0.00225833
0.000819213144212004,3.197359,-0.001913505
0.000819253144212004,3.190379,-0.001570576
0.000819293144212004,3.184763,-0.001229543
0.000819333144212004,3.180513,-0.0008904062
0.000819373144212004,3.177627,-0.0005531653
0.000819413144212004,3.176106,-0.0002178205
0.000819453144212004,3.175899,0.0001142578
0.000819493144212004,3.177015,0.0004434281
0.000819573144212004,3.183164,0.001092194
0.000819653144212004,3.194448,0.00172682
0.000819773144212004,3.220735,0.002648783
0.000819893144212004,3.257847,0.003530309
0.000820013144212004,3.305272,0.004366728
0.000820173144212003,3.387932,0.005417625
0.000820333144212003,3.482138,0.00635742
0.000820493144212003,3.587889,0.007186114
0.000820653144212003,3.705186,0.007903706
0.000820813144212003,3.834028,0.008510196
0.000820973144212003,3.974415,0.009005585
0.000821133144212003,4.126348,0.009389873
0.000821310287069146,4.301288,0.009648917
0.000821487429926289,4.473738,0.009776799
0.000821664572783431,4.643698,0.009773519
0.000821841715640574,4.811169,0.009639077
0.000822018858497717,4.976149,0.009373473
0.000822196001354859,5.13864,0.008976707
0.000822373144212002,5.298641,0.00844878
0.000822498858497717,5.403383,0.008015088
0.000822624572783431,5.501341,0.007547458
0.000822750287069145,5.592514,0.007045888
0.000822876001354859,5.676903,0.006510378
0.000823001715640574,5.754508,0.005940929
0.000823127429926288,5.825328,0.005337541
0.000823253144212002,5.889364,0.004700213
0.000823338858497716,5.927851,0.004260168
0.00082342457278343,5.962494,0.003817822
0.000823510287069145,5.993296,0.003373175
0.000823596001354859,6.020255,0.002926226
0.000823681715640573,6.043372,0.002476976
0.000823767429926287,6.062647,0.002025424
0.000823853144212002,6.078079,0.001571571
0.000823893144212001,6.083936,0.001362134
0.000823933144212002,6.088969,0.001153844
0.000823973144212001,6.093178,0.0009467
0.000824013144212001,6.096562,0.000740703
0.000824053144212001,6.099121,0.0005358528
0.000824093144212001,6.100857,0.0003321492
0.000824133144212001,6.101768,0.0001295924
0.000824173144212001,6.101884,-0.00007098995
0.000824213144212001,6.101203,-0.0002698144
0.000824293144212001,6.097473,-0.0006616759
0.000824373144212001,6.090641,-0.00104499
0.000824493144212001,6.07474,-0.001601847
0.000824613144212001,6.0523,-0.002134267
0.000824733144212001,6.023633,-0.002639429
0.000824893144212001,5.973675,-0.003274103
0.000825053144212001,5.916746,-0.003841656
0.000825213144212001,5.852845,-0.00434209
0.000825373144212001,5.781972,-0.004775403
0.000825533144212001,5.704128,-0.005141596
0.000825693144212001,5.619312,-0.005440669
0.000825853144212,5.527524,-0.005672622
0.000826030287069143,5.421842,-0.005828901
0.000826207429926286,5.317667,-0.005905958
0.000826384572783429,5.214999,-0.005903792
0.000826561715640572,5.113838,-0.005822405
0.000826738858497714,5.014184,-0.005661796
0.000826916001354857,4.916038,-0.005421966
0.000827093144212,4.819398,-0.005102913
0.000827218858497714,4.756137,-0.004840841
0.000827344572783428,4.696975,-0.004558276
0.000827470287069142,4.641911,-0.004255219
0.000827596001354857,4.590947,-0.003931669
0.000827721715640571,4.544082,-0.003587626
0.000827847429926285,4.501316,-0.00322309
0.000827973144211999,4.462648,-0.002838062
0.000828058858497714,4.439411,-0.002572224
0.000828144572783428,4.418494,-0.002305001
0.000828230287069142,4.399898,-0.002036391
0.000828316001354856,4.383623,-0.001766396
0.000828401715640571,4.36967,-0.001495014
0.000828487429926285,4.358037,-0.001222247
0.000828573144211999,4.348725,-0.0009480935
0.000828613144211999,4.345192,-0.0008215829
0.000828653144211999,4.342157,-0.0006957657
0.000828693144211999,4.33962,-0.0005706421
0.000828733144211999,4.337581,-0.000446212
0.000828773144211999,4.33604,-0.0003224755
0.000828813144211999,4.334996,-0.0001994325
0.000828853144211999,4.334451,-0.000077083
0.000828893144211999,4.334385,0.00004407297
0.000828933144211999,4.334801,0.0001641663
0.000829013144211999,4.337064,0.0004008547
0.000829093144211999,4.341199,0.0006323771
0.000829213144211999,4.350818,0.0009687126
0.000829333144211999,4.364386,0.001290281
0.000829453144211999,4.381715,0.001595378
0.000829613144211999,4.411909,0.00197868
0.000829773144211998,4.446312,0.002321432
0.000829933144211998,4.484924,0.002623635
0.000830093144211998,4.527747,0.002885289
0.000830253144211998,4.574779,0.003106393
0.000830413144211998,4.626021,0.003286947
0.000830573144211998,4.681473,0.003426952
0.000830750287069141,4.745316,0.003521233
0.000830927429926284,4.808247,0.003567664
0.000831104572783426,4.870266,0.003566245
0.000831281715640569,4.931372,0.003516976
0.000831458858497712,4.991567,0.003419857
0.000831636001354855,5.050848,0.003274888
0.000831813144211997,5.109218,0.003082068
0.000831938858497712,5.147426,0.002923703
0.000832064572783426,5.183158,0.002752964
0.00083219028706914,5.216413,0.002569852
0.000832316001354854,5.247191,0.002374366
0.000832441715640569,5.275493,0.002166506
0.000832567429926283,5.301318,0.001946273
0.000832693144211997,5.324667,0.001713666
0.000832778858497711,5.338698,0.001553069
0.000832864572783425,5.351327,0.001391638
0.00083295028706914,5.362553,0.001229372
0.000833036001354854,5.372378,0.001066272
0.000833121715640568,5.3808,0.0009023365
0.000833207429926282,5.387821,0.0007375668
0.000833293144211997,5.393439,0.0005719625
0.000833333144211997,5.39557,0.0004955436
0.000833373144211997,5.397401,0.0004195442
0.000833413144211997,5.39893,0.0003439642
0.000833453144211997,5.400159,0.0002688037
0.000833493144211997,5.401087,0.0001940626
0.000833533144211997,5.401715,0.000119741
0.000833573144211996,5.402041,0.00004583878
0.000833613144211996,5.402078,-0.00002734199
0.000833653144211996,5.401824,-0.00009988036
0.000833733144211996,5.400452,-0.0002428426
0.000833813144211996,5.397947,-0.0003826824
0.000833933144211996,5.392129,-0.0005858255
0.000834053144211996,5.383925,-0.0007800446
0.000834173144211996,5.37345,-0.000964311
0.000834333144211996,5.355202,-0.001195801
0.000834493144211996,5.334412,-0.001402793
0.000834653144211996,5.31108,-0.001585288
0.000834813144211996,5.285206,-0.001743285
0.000834973144211996,5.25679,-0.001876786
0.000835133144211996,5.225831,-0.001985789
0.000835293144211996,5.192331,-0.002070294
0.000835470287069138,5.153763,-0.002127173
0.000835647429926281,5.115747,-0.00215515
0.000835824572783424,5.078283,-0.002154226
0.000836001715640567,5.041372,-0.0021244
0.00083617885849771,5.005013,-0.002065673
0.000836356001354852,4.969206,-0.001978044
0.000836533144211995,4.933951,-0.001861514
0.000836658858497709,4.910874,-0.001765817
0.000836784572783423,4.889294,-0.001662649
0.000836910287069138,4.86921,-0.001552009
0.000837036001354852,4.850622,-0.001433898
0.000837161715640566,4.833531,-0.001308316
0.00083728742992628,4.817936,-0.001175262
0.000837413144211994,4.803838,-0.001034738
0.000837498858497709,4.795366,-0.0009377187
0.000837584572783423,4.78774,-0.0008401973
0.000837670287069137,4.780962,-0.0007421732
0.000837756001354851,4.775032,-0.0006436466
0.000837841715640566,4.769948,-0.0005446173
0.00083792742992628,4.765711,-0.0004450854
0.000838013144211994,4.762321,-0.0003450509
0.000838053144211994,4.761036,-0.0002988901
0.000838093144211994,4.759932,-0.0002529828
0.000838133144211994,4.759009,-0.0002073293
0.000838173144211994,4.758269,-0.0001619295
0.000838213144211994,4.75771,-0.0001167833
0.000838253144211994,4.757333,-0.00007189086
0.000838293144211994,4.757137,-0.00002725207
0.000838333144211994,4.757117,0.00001695066
0.000838373144211994,4.757272,0.00006076505
0.000838453144211994,4.758104,0.0001471157
0.000838533144211994,4.75962,0.0002315791
0.000838653144211994,4.76314,0.0003542754
0.000838773144211994,4.7681,0.0004715789
0.000838893144211994,4.774433,0.0005828682
0.000839053144211994,4.785461,0.0007226729
0.000839213144211994,4.798025,0.0008476779
0.000839373144211993,4.812123,0.0009578833
0.000839533144211993,4.827757,0.001053289
0.000839693144211993,4.844925,0.001133895
0.000839853144211993,4.863629,0.001199702
0.000840013144211993,4.883867,0.001250709
0.000840190287069136,4.907167,0.001285023
0.000840367429926279,4.930132,0.00130188
0.000840544572783421,4.952763,0.001301281
0.000840721715640564,4.975059,0.001283226
0.000840898858497707,4.997021,0.001247714
0.00084107600135485,5.018649,0.001194746
0.000841253144211992,5.039943,0.001124321
0.000841378858497707,5.05388,0.001066493
0.000841504572783421,5.066914,0.001004154
0.000841630287069135,5.079044,0.0009373037
0.000841756001354849,5.090269,0.0008659421
0.000841881715640564,5.10059,0.0007900693
0.000842007429926278,5.110008,0.0007096854
0.000842133144211992,5.118521,0.0006247903
0.000842218858497706,5.123636,0.0005661797
0.000842304572783421,5.12824,0.0005072665
0.000842390287069135,5.132332,0.0004480506
0.000842476001354849,5.135912,0.0003885321
0.000842561715640563,5.138981,0.0003287109
0.000842647429926278,5.141538,0.000268587
0.000842733144211992,5.143583,0.0002081604
0.000842773144211992,5.144359,0.0001802769
0.000842813144211992,5.145025,0.0001525468
0.000842853144211992,5.145581,0.0001249701
0.000842893144211992,5.146027,0.00009754689
0.000842933144211992,5.146364,0.00007027708
0.000842973144211992,5.14659,0.00004316069
0.000843013144211992,5.146707,0.00001619774
0.000843053144211992,5.146719,-0.00001050164
0.000843093144211992,5.146624,-0.00003696627
0.000843173144211992,5.146119,-0.00008912292
0.000843253144211992,5.145201,-0.0001401389
0.000843373144211991,5.143072,-0.0002142462
0.000843493144211991,5.140073,-0.0002850945
0.000843613144211991,5.136245,-0.0003523087
